	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
vgfhN5okbyY	Shake It Don't Break It	Funkin Matt	Shake It Don't Break It	Funkin Matt	INDIFFERENT		2007.0	EP	
HnkS14gtt0Y	Snow Portal	Future Zen	Winterschlaf	Future Zen	INDIFFERENT		2018.0	Album	
PSw0Zjq9xb8	Raise	Fuzz	Fuzz	Fuzz	INDIFFERENT	4.6265225	2013.0	Album	
wTOBHo-41qg	Earthen Gate	Fuzz	Fuzz	Fuzz	INDIFFERENT	4.7762237	2013.0	Album	
gY0E2qLmp44	Burning Wreath	Fuzz	II	Fuzz	INDIFFERENT	4.7556272	2015.0	Album	
1DZe8uX41Ws	Pipe	Fuzz	II	Fuzz	INDIFFERENT	4.6056337	2015.0	Album	
wjFX7U_oRNQ	Returning (Live)	Fuzz	Levitation Sessions (Live)	Fuzz	INDIFFERENT		2021.0	Album	
NSfuhzAGokY	Hey, I Wanna Know Your Name (Acoustic Version)	G.U.S.T.	Gust of Wind	G.U.S.T.	INDIFFERENT		2021.0	EP	
W8Liiu-ZdVY	Love Is Alive	GENTRI	Love Is Alive		INDIFFERENT				316.0
Lj5nL_bBBik	Maybe	GRiZ	Ride Waves	GRiZ	INDIFFERENT		2019.0	Album	
xrI5zIFnKSU	The Sky Opened Up	GUM	Delorean Highway	GUM	INDIFFERENT		2014.0	Album	
334_6yL_Fm4	Delorean Highway	GUM	Delorean Highway	GUM	INDIFFERENT		2014.0	Album	
zUxTUtyb2gE	R.Y.K	GUM	Glamorous Damage	GUM	INDIFFERENT		2015.0	Album	
cCQtDDhto4o	Elafonissi Blue	GUM	Glamorous Damage	GUM	INDIFFERENT		2015.0	Album	
am4qNThsfGQ	New Eyes	GUM	Glamorous Damage	GUM	INDIFFERENT		2015.0	Album	
5ijks0rHSxY	Beneath The Surface	GZA	Beneath The Surface	GZA	INDIFFERENT		1999.0	Album	
PJqou7PFTk0	Duel Of The Iron Mic (feat. Masta Killa, Dreddy Kruger, Inspectah Deck & Ol' Dirty Bastard)	GZA	Liquid Swords	Genius/GZA	INDIFFERENT	4.7590618	1995.0	Album	
nxOyXHewKds	Ave Que Emigra	Gaby Moreno	Illustrated Songs	Gaby Moreno	INDIFFERENT		2011.0	Album	
HKnSR_JE_38	Cold Night	Galaxie 500	On Fire	Galaxie 500	INDIFFERENT	4.4234233	1988.0	Album	
dW8_x7p3ZlQ	So Wassup?!	Gang Starr	Full Clip: A Decade Of Gang Starr	Gang Starr	INDIFFERENT		1999.0	Album	
EIhpMF6-JMg	Only Happy When It Rains	Garbage	Garbage (20th Anniversary Deluxe Edition/Remastered)	Garbage	INDIFFERENT		1995.0	Album	
q-hKp8w33FE	I Think I'm Paranoid (2018 - Remaster)	Garbage	Version 2.0 (20th Anniversary Deluxe Edition)	Garbage	INDIFFERENT		1998.0	Album	
_0LZ84dvj2Q	Dough Roller Blues	Garfield Akers	Dough Roller Blues	Garfield Akers	INDIFFERENT		2015.0	EP	
k-dUFhbkJ0s	Cottonfield Blues	Garfield Akers	The Sounds of Louisiana Blues	Various Artists	INDIFFERENT		2014.0	Album	
WuLKZRDiznw	A Little Bit Of Soap	Garnet Mimms	Warm And Soulful	Garnet Mimms	INDIFFERENT		1966.0	Album	
JPEpabBbRGw	She's Just My Style	Gary Lewis & The Playboys	She's Just My Style	Gary Lewis And The Playboys	INDIFFERENT		1965.0	Album	
J_zSzAmP2t4	She's Just My Style	Gary Lewis & The Playboys	The Best Of Gary Lewis And The Playboys	Gary Lewis And The Playboys	INDIFFERENT	4.3802819	2011.0	Album	
aoL6DBhzksM	She's Just My Style	Gary Lewis & The Playboys	The Legendary Masters Series	Gary Lewis & The Playboys	INDIFFERENT		1990.0	Album	
D4NHAwgnpIs	Shout For Joy	Gary Valenciano	Shout For Joy	Gary Valenciano	INDIFFERENT		1991.0	Album	
wM6y_KBwAps	Love Is Alive	Gary Wright	The Dream Weaver	Gary Wright	INDIFFERENT		1975.0	Album	
rfJXXOFLzfQ	Jesus' Blood Never Failed Me Yet	Gavin Bryars	Bryars: Jesus' Blood Never Failed Me Yet	Gavin Bryars	INDIFFERENT		2016.0	Album	
GrJ27VOPpFk	Appeayl 2 U part 1	Gayngs	Appeayl 2 U	Gayngs	INDIFFERENT	3.7796609	2020.0	Single	
qg1jJ2MXyMM	Eagles On A Half	Geechie Wiley & Elvie Thomas	Mississippi Blues Vol. 1 (1928-1937)	Various Artists	INDIFFERENT		2005.0	Album	
DOrd2BPw9Zw	Skinny Leg Blues	Geechie Wiley & Elvie Thomas	Mississippi Blues Vol. 1 (1928-1937)	Various Artists	INDIFFERENT		2005.0	Album	
08hKRE31rdo	Duke of Earl	Gene Chandler	50 Best Hits Top 60's Years	Various Artists	INDIFFERENT		2018.0	Album	147.0
Yw9SfkhSO-M	Duke Of Earl	Gene Chandler	Doo Wop	Various Artists	INDIFFERENT		2008.0	Album	
ykFdyjdFtQo	Duke of Earl	Gene Chandler	Rock n´Roll Vol. 1	Various Artists	INDIFFERENT		2018.0	Album	
a5n0FZo0ME4	Duke of Earl	Gene Chandler	The Duke Of Earl	Gene Chandler	INDIFFERENT		1961.0	Album	
0G2uqwK8Ngg	Gene Chandler Duke of Earl	Gene Chandler	Theme of Love	Various Artist	INDIFFERENT		2022.0	Album	144.0
Fai7VSF8dX4	Elevator Operator	Gene Clark	Gene Clark With The Gosdin Brothers + bonus tracks	Gene Clark	INDIFFERENT		2008.0	Album	
96fyS2Wi7tg	Good Morning	Gene Kelly	Singin' in the Rain (Original Motion Picture Soundtrack) [Deluxe Version]	Various Artists	INDIFFERENT		1952.0	Album	
QQgiN9roOU0	The Raging Sea	Gene Maltais	Gang War	Gene Maltais	INDIFFERENT		2003.0	Album	
PcjzUqv8NXc	It Hurts to Be in Love	Gene Pitney	The Rockville Rocket	Gene Pitney	INDIFFERENT	4.7684212	2019.0	Album	
Gl6GvkCXFzY	Woman Love	Gene Vincent & His Blue Caps	Complete Recordings 1956-1964	Gene Vincent	INDIFFERENT		1990.0	Album	
oNeY_czZ7Zo	Lotta Lovin'	Gene Vincent & His Blue Caps	Complete Recordings 1956-1964	Gene Vincent	INDIFFERENT		1990.0	Album	
mmPf1rGClzA	Squonk (2007 Remaster)	Genesis	A Trick Of The Tail [2007 Remaster]	Genesis	INDIFFERENT		1976.0	Album	
F2Iv8EkqEsk	Follow You Follow Me (2007 Remaster)	Genesis	And Then There Were Three (2007 Remaster)	Genesis	INDIFFERENT		1978.0	Album	
MTZgE8D8a9E	Turn It on Again (2007 Remaster)	Genesis	Duke [2007 Remaster]	Genesis	INDIFFERENT	4.4303727	1980.0	Album	
pPLRUc73c1s	The Musical Box (New Stereo Mix)	Genesis	Nursery Cryme	Genesis	INDIFFERENT		1971.0	Album	
hbrMII_tmMY	The Return of the Giant Hogweed (New Stereo Mix)	Genesis	Nursery Cryme	Genesis	INDIFFERENT		1971.0	Album	490.0
xi4_hNEPLJY	Follow You Follow Me (Platinum Collection Version)	Genesis	Platinum Collection	Genesis	INDIFFERENT		2005.0	Album	249.0
Rz69vgSfAnM	The Battle of Epping Forest (New Stereo Mix)	Genesis	Selling England By The Pound	Genesis	INDIFFERENT		1973.0	Album	
_gbMnDK1nCw	Jesus He Knows Me (2007 Remaster)	Genesis	We Can't Dance	Genesis	INDIFFERENT		1991.0	Album	
DBikyE6ipVs	Femme Fatale (Bonus Track)	Genevieve Waite	Romance Is On The Rise	Genevieve Waite	INDIFFERENT		1974.0	Album	
6IxPMR7bMEM	She's a Witch	Gengahr	She's a Witch	Gengahr	INDIFFERENT	4.5652175	2015.0	Single	
x6tpftvMYVE	Jungle Rot	George Brigman	Jungle Rot	George Brigman	INDIFFERENT		2005.0	Album	
nDvOmiYTgA4	You	George Duke	Dream On (Bonus Track Version)	George Duke	INDIFFERENT		1982.0	Album	
HRMLD1O8xKk	Aretha, Sing One for Me	George Jackson	The Blues Sessions	Various Artists	INDIFFERENT		2013.0	Album	
tpuCOTxTiFI	White Lightning (Single Version)	George Jones	Best Of	George Jones	INDIFFERENT		2013.0	Album	
umWhrLyKJBk	Aberdeens	George Saxon	Saxsation	George Saxon	INDIFFERENT			Album	
RYu5YbdRKL0	Who Do You Love?	George Thorogood And The Destroyers	Move It On Over	George Thorogood And The Destroyers	INDIFFERENT		1978.0	Album	
5Qt9Ze0xFzs	Backside of the Desert	Geri Baird	Backside of the Desert		INDIFFERENT				
FGdixmQo_KU	Lullaby of the Leaves	Gerry Mulligan	Limelight	Gerry Mulligan	INDIFFERENT		2016.0	Album	
MWWfR0VvP_o	Venus De Milo	Gerry Mulligan	Venus De Milo	Gerry Mulligan	INDIFFERENT		2020.0	Single	
RjE_2aMNuTg	K.C. & The Sunshine Band	Get Down Tonight	Essential 80's Funky Dance	Various Artists	INDIFFERENT		2014.0	Album	
Pod0uDIHXq0	Stay A While	Getter	Inner Workings	Getter	INDIFFERENT		2014.0	EP	
KovcVEDEGt8	From The Pinnacle To The Pit	Ghost	Meliora	Ghost	INDIFFERENT		2015.0	Album	
5XBGWGMLoWM	Square Hammer	Ghost	Meliora (Deluxe Edition)	Ghost	INDIFFERENT		2015.0	Album	
VxUabdCnlU0	Run (feat. Jadakiss)	Ghostface	The Pretty Toney Album	Ghostface	INDIFFERENT		2004.0	Album	
0A_tk_7kcPI	Daytona 500 (feat. Cappadonna & Raekwon)	Ghostface Killah	Ironman	Ghostface Killah	INDIFFERENT	4.6700788	1996.0	Album	
2pjFOeS_OJo	All That I Got Is You (feat. Mary J. Blige)	Ghostface Killah	Ironman	Ghostface Killah	INDIFFERENT	4.6562543	1996.0	Album	
AHwFmOCwg_8	Buck 50 (feat. Cappadonna, Method Man & Redman)	Ghostface Killah	Supreme Clientele	Ghostface Killah	INDIFFERENT	4.8201728	2000.0	Album	
zAKmNSc4Qh4	Miss Abyss	Ghostland Observatory	See You Later Simulator	Ghostland Observatory	INDIFFERENT		2018.0	Album	
l63yRwqJYWg	The Bottle	Gil Scott-Heron	Aint Really A Life	Gil Scott-Heron	INDIFFERENT		2017.0	Album	
m_oPMpNY9Rc	I Just Wanna Stop	Gino Vannelli	Brother To Brother	Gino Vannelli	INDIFFERENT		1978.0	Album	
rpVDgaMj4hU	I Just Wanna Stop	Gino Vannelli	The Best Of Gino Vannelli	Gino Vannelli	INDIFFERENT		1980.0	Album	
PQGwSG8hhJk	Wind Theme	Giorgi Grdzelishvili	Enriched Variations 001		INDIFFERENT				85.0
MsruDUXHgSk	Non-Stop Party Now	Girl Talk	Unstoppable	Girl Talk	INDIFFERENT		2004.0	Album	244.0
j33f6g-vbRw	Pretty	Girlpool	Before The World Was Big	Girlpool	INDIFFERENT	3.8444445	2015.0	Album	
-LH5hgLUDu8	Pretty	Girlpool	What Chaos Is Imaginary	Girlpool	INDIFFERENT		2019.0	Album	
Jw8o0leZnw8	Dust (Dimitri From Paris Vs. Cotonete Remix)	Gizelle Smith	Dust (Dimitri from Paris vs. Cotonete Remixes) (Dimitri From Paris Vs. Cotonete Remixes)	Gizelle Smith	INDIFFERENT	3.7969925	2018.0	Single	
XbfcX3csad0	Gauze	Gleemer	Moving Away	Gleemer	INDIFFERENT		2015.0	Album	
gQZIyI5U5kg	Ice Water	Glen Barber	Rockabilly Hicks	Various Artists	INDIFFERENT		2009.0	Album	
ctsLFINNHjw	Rhinestone Cowboy	Glen Campbell	Meet Glen Campbell	Glen Campbell	INDIFFERENT		2008.0	Album	
uKWgYKa2Fh0	"The Heat Is On (From ""Beverly Hills Cop"" Soundtrack)"	Glenn Frey	The Heat Is On	Glenn Frey	INDIFFERENT		1984.0	Single	
lg-cwSciN_M	In The Mood	Glenn Miller & His Orchestra	The Essential Glenn Miller	Glenn Miller	INDIFFERENT		1972.0	Album	
0b_In8ZSzsk	I Got It	Gloria Spencer	I Got It	Gloria Spencer	INDIFFERENT		2007.0	Album	
5A0isb9Mg8s	Det som aldrig förändras / Diarabi	Goat	World Music	Goat	INDIFFERENT		2012.0	Album	
FHS8pxt-0nU	Goatman	Goat	World Music	Goat	INDIFFERENT		2012.0	Album	
OKxnIAtKpB4	Jesu	Godflesh	Hymns (Special Edition)	Godflesh	INDIFFERENT		2001.0	Album	
ceGuYDGwPfM	Whatever	Godsmack	Godsmack	Godsmack	INDIFFERENT		1998.0	Album	
Xmxjcy7LuQk	Shadows	Gold Cage	Social Crutch	Gold Cage	INDIFFERENT	4.5833335	2020.0	Album	
b_24lizKpZo	Your Good Times Are Just Beginning	Gold Panda	Good Luck and Do Your Best	Gold Panda	INDIFFERENT	4.5864978	2016.0	Album	
WW8Q-CrJAEM	Radar Love	Golden Earring	Ash Wednesday: Original Motion Picture Soundtrack	Various Artists	INDIFFERENT	4.4972677	2003.0	Album	
GyAvXV1NJNY	Radar Love	Golden Earring	Moontan (Remastered & Expanded)	Golden Earring	INDIFFERENT		2021.0	Album	387.0
z2xsbmBn09g	Twilight Zone	Golden Earring	The Continuing Story Of Radar Love	Golden Earring	INDIFFERENT		1989.0	Album	
tZgowWsCT9c	Denandra Moore	Goldensuns	Can't Care Too Much						
er0vVgA7cGc	Denandra Moore	Goldensuns	Denandra Moore	Goldensuns	INDIFFERENT	4.972414	2020.0	Single	
istXLpr6CUc	Denandra Moore	Goldensuns	Denandra Moore	Goldensuns	INDIFFERENT		2020.0	Single	212.0
yqcpczi8KPQ	Here In Your Bedroom	Goldfinger	Goldfinger	Goldfinger	INDIFFERENT		1996.0	Album	
yelK7E81slM	Master Builder	Gong	You	Gong	INDIFFERENT		1974.0	Album	
Wu_upM2E9w0	Perfect Mystery	Gong	You	Gong	INDIFFERENT		1974.0	Album	
Up_t-7DX0qw	Master Builder	Gong	You (Deluxe Edition)	Gong	INDIFFERENT		1974.0	Album	
WgroX7H20HI	Minstrel of the Dawn	Gordon Lightfoot	Gord's Gold	Gordon Lightfoot	INDIFFERENT		1975.0	Album	
jiU2lrGnT7U	If You Could Read My Mind	Gordon Lightfoot	Gord's Gold	Gordon Lightfoot	INDIFFERENT		1975.0	Album	229.0
fT_J-LNqVvw	If You Could Read My Mind	Gordon Lightfoot	If You Could Read My Mind	Gordon Lightfoot	INDIFFERENT		1970.0	Album	
iYuF99VTEdg	Carefree Highway	Gordon Lightfoot	Sundown	Gordon Lightfoot	INDIFFERENT		1974.0	Album	
xj5kz8O9tIA	The Swagga	Gorillaz	D-Sides	Gorillaz	INDIFFERENT	4.5120435	2007.0	Album	
eZ-Txj-vUPQ	Rockit	Gorillaz	D-Sides	Gorillaz	INDIFFERENT	4.645081	2007.0	Album	
kVBUdPR2vzI	19-2000	Gorillaz	Gorillaz	Gorillaz	INDIFFERENT	4.6721745	2001.0	Album	
Op_UhnD6CmE	Strobelite (feat. Peven Everett)	Gorillaz	Humanz	Gorillaz	INDIFFERENT	4.7576451	2017.0	Album	
OfH-a2ozMLE	Fire	Grace Love and the True Loves	Grace Love and the True Loves	Grace Love and the True Loves	INDIFFERENT	4.5294118	2015.0	Album	
Ij9U8kyPIm0	Shinin' On (Remastered 2002)	Grand Funk Railroad	Shinin' On (Remastered 2002 / Expanded Edition)	Grand Funk Railroad	INDIFFERENT		1974.0	Album	
OtjW6hO2PL8	Milo Minute	Grass Widow	Internal Logic	Grass Widow	INDIFFERENT	4.3162394	2012.0	Album	
s2-DJDm6_B8	Hang Around	Grass Widow	Internal Logic	Grass Widow	INDIFFERENT	4.3333335	2012.0	Album	
iHAhe5-vllQ	Give Me Shapes	Grass Widow	Past Time	Grass Widow	INDIFFERENT	4.5	2010.0	Album	
TND6NSkGZjA	Mama Tried (Live at Fillmore Auditorium, November 8, 1969)	Grateful Dead	Dick's Picks Vol. 16: Fillmore Auditorium, San Francisco, CA 11/8/69 (Live)	Grateful Dead	INDIFFERENT		2009.0	Album	
nqCcJlATZTo	One More Saturday Night (Live in England, 1972) [2001 Remaster]	Grateful Dead	Europe '72 (Live) [2001 Remaster]	Grateful Dead	INDIFFERENT		1972.0	Album	
ww08rFDQxKI	Turn on Your Lovelight (Live at Fillmore West February 28, 1969)	Grateful Dead	Fillmore West (1969)	Grateful Dead	INDIFFERENT		2005.0	Album	
beooZL0V9vM	Black Muddy River	Grateful Dead	In The Dark	Grateful Dead	INDIFFERENT		1987.0	Album	
j5WgjcgyBPk	Graveyard Chamber	Gravediggaz	6 Feet Deep	Gravediggaz	INDIFFERENT	4.7266665	1994.0	Album	
ZXTYzdOS8WA	Excursion Around The Bay	Great Big Sea	Great Big Sea	Great Big Sea	INDIFFERENT		1992.0	Album	
pcs9vJn0-UI	Sassafras Roots	Green Day	Dookie	Green Day	INDIFFERENT		1994.0	Album	
AwZJUXD18JM	Hitchin' a Ride	Green Day	International Superhits!	Green Day	INDIFFERENT		2001.0	Album	172.0
dgvyVEOJqxg	Hitchin' a Ride	Green Day	Nimrod	Green Day	INDIFFERENT		1997.0	Album	
54ioi2qL5Z4	Swallow My Pride	Green River	Dry As A Bone / Rehab Doll	Green River	INDIFFERENT	2.873704	1990.0	Album	
uxFFnrSbQXI	Feathered Friends	Greenslade	Greenslade [Remastered & Expanded Edition]	Greenslade	INDIFFERENT		1973.0	Album	
Gk75xhvd1Ws	One For The Road	Greg Perry	One For The Road (Expanded Edition)	Greg Perry	INDIFFERENT		1975.0	Album	
CCQC2lYxrfU	Floating Bridge	Gregg Allman	Low Country Blues	Gregg Allman	INDIFFERENT		2011.0	Album	
mQ5xDTuOvMA	Babylon Too Rough	Gregory Isaacs	Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two	Various Artists	INDIFFERENT		2008.0	Album	
X7h3iUhTPZM	Night Nurse	Gregory Isaacs	Reggae Giants	Various Artists	INDIFFERENT		2016.0	Album	
rQO6pUUS7uQ	Babylon Too Rough	Gregory Isaacs	Total Reggae: Classic Roots	Various Artists	INDIFFERENT		2008.0	Album	
munm6lzoR3I	Tell Me	Groove Theory	Groove Theory	Groove Theory	INDIFFERENT		1995.0	Album	
q_57FfdnSDM	Inna City Life	Group Home	Livin' Proof	Group Home	INDIFFERENT		1995.0	Album	
GYsxWdy0Zmk	Itchin' on a Photograph	Grouplove	Never Trust a Happy Song	Grouplove	INDIFFERENT	4.2582741	2011.0	Album	
QGrJyuEBziY	Crazy Love	Gruntruck	Push	Gruntruck	INDIFFERENT		1992.0	Album	
ONe1EneyJEI	Gimme Some	Grupo Fantasma	Sonidos Gold	Grupo Fantasma	INDIFFERENT		2008.0	Album	
jdSNhlZS05M	King Rat (Held Down To....)	Guana Batz	Guana Batz 1985-1990	Guana Batz	INDIFFERENT		1991.0	Album	
INN4DF2BgLs	Teenage FBI	Guided By Voices	Do The Collapse	Guided By Voices	INDIFFERENT	4.6759205	1999.0	Album	
m9w_8KIRN8A	Talk to Me Baby	Guitar Kelley	Louisiana Blues		INDIFFERENT				
_SeS7Hr9wIY	Quicksand	Guitar Slim	Sufferin' Mind	Guitar Slim	INDIFFERENT		1991.0	Album	
O5_J0C0gYNk	Kecpelec	Gunesh	Gunesh	Gunesh	INDIFFERENT		1980.0	Album	
hykdH43PpX8	It's So Easy	Guns N' Roses	Appetite For Destruction	Guns N' Roses	INDIFFERENT		1987.0	Album	
27rKrR424cA	Mr. Brownstone	Guns N' Roses	Appetite For Destruction	Guns N' Roses	INDIFFERENT		1987.0	Album	229.0
y6JIeP4G_Zs	Mr. Brownstone	Guns N' Roses	Appetite For Destruction (Super Deluxe Edition)	Guns N' Roses	INDIFFERENT		1987.0	Album	
RRaLV4YUHoE	Ain't Goin' Down No More (Instrumental Version \ 1986 Sound City Session)	Guns N' Roses	Appetite For Destruction (Super Deluxe Edition)	Guns N' Roses	INDIFFERENT		1987.0	Album	
67MGzEt9MD4	Live And Let Die (Live)	Guns N' Roses	Deer Creek 1991 (Live)	Guns N' Roses	INDIFFERENT		2021.0	Album	
jBJyI_tEKi4	Garden Of Eden	Guns N' Roses	Use Your Illusion I	Guns N' Roses	INDIFFERENT		1991.0	Album	
3pNQZJLjc0g	Stone In	Guru Guru	UFO	Guru Guru	INDIFFERENT	5.0	1970.0	EP	
n1HIXUIRplM	Girl Call	Guru Guru	UFO	Guru Guru	INDIFFERENT	0.0	1970.0	EP	
mOVv9M30ZaU	Ramona	Guster	Keep It Together	Guster	INDIFFERENT		2003.0	Album	187.0
0bqRXmnJNXs	She Wears Red Feathers	Guy Mitchell	16 Most Requested Songs	Guy Mitchell	INDIFFERENT		1991.0	Album	
qmX7pgNrPjI	Pittsburgh, Pennsylvania (Single Version)	Guy Mitchell	16 Most Requested Songs	Guy Mitchell	INDIFFERENT		1991.0	Album	
3rswDPvFzgo	90% of Me Is You (feat. Latimore, Timmy Thomas, H.W. Casey & Little Beaver)	Gwen McCrae	For Your Love	Gwen McCrae	INDIFFERENT		2012.0	Album	
lKeFWc8XSqo	Joseph Joseph	Gypsy Swing Revue	I Love Paris	Gypsy Swing Revue	INDIFFERENT		2016.0	Album	
6fnHzwNXpc4	Forest Trip	Görska Nayah	Powerful		INDIFFERENT				100.0
4S0O8NFCkwg	Needle Trade Off	Gøggs	Gøggs	Gøggs	INDIFFERENT	4.3947368	2016.0	Album	
NqO0feyYcz8	She Got Harder	Gøggs	Gøggs	Gøggs	INDIFFERENT	4.4375	2016.0	Album	
BdbXGq10Eds	Call My Name	HAERTS	Giving Up	HAERTS	INDIFFERENT		2014.0	Single	
rLtuPjyk9mU	Los Angeles	HAIM	Women In Music Pt. III	HAIM	INDIFFERENT	4.8802395	2021.0	Album	
6e5QtK7W0Bg	People	HIGH HØØPS	People	HIGH HØØPS	INDIFFERENT		2018.0	Single	
SBcdQslrBtI	Join Me In Death	HIM	Razorblade Romance	HIM	INDIFFERENT		1999.0	Album	
i01jwUAwcoQ	Didn't I	HONNE	Coastal Love EP	HONNE	INDIFFERENT	4.3418531	2015.0	EP	
xQoL98NK7u4	A Dream Come From The West	Hajime Mizoguchi	Halfinch Dessert	Hajime Mizoguchi	INDIFFERENT		1995.0	Album	
r01XM1ydbv0	Unofferable	Half Moon Run	Dark Eyes	Half Moon Run	INDIFFERENT		2012.0	Album	
QHCw0Bopp5A	Unofferable	Half Moon Run	Dark Eyes	Half Moon Run	INDIFFERENT		2013.0	Album	247.0
dRHcHCz5ruY	Gasoline	Halsey	BADLANDS (Deluxe)	Halsey	INDIFFERENT		2015.0	Album	
GUO9SDd9UhU	Don't Pull Your Love Out	Hamilton, Joe Frank & Reynolds	Hamilton, Joe Frank & Reynolds	Hamilton, Joe Frank & Reynolds	INDIFFERENT		1971.0	Album	
mlnIK71T5ps	Ten Thousand Years Won't Save Your Life	Hammock	Departure Songs	Hammock	INDIFFERENT		2012.0	Album	
5K9y2WGUl0E	Silk	Handbook	Silk	Handbook	INDIFFERENT		2018.0	Single	
78tFMDk9apg	The Secret Kissing of the Sun and Moon	Hang Massive	Luminous Emptiness	Hang Massive	INDIFFERENT		2018.0	Album	
-J9A5Ftn9TM	I'm Ready (With echo)	Hank Mizell	I'm Ready	Hank Mizell	INDIFFERENT		2010.0	Single	
XYwDwJjPoow	Dixie Cannonball	Hank Williams	Hank Williams / My First Songs, Vol. 1	Hank Williams	INDIFFERENT		2018.0	Album	
TtTlAsJ_1pk	Kaw-Liga	Hank Williams	The Legendary Recordings (Remastered, Doxy Collection)	Hank Williams	INDIFFERENT		2016.0	Album	
1yXOE86DBhQ	Kaw-Liga	Hank Williams	The Original Singles Collection . . . Plus	Hank Williams	INDIFFERENT		1990.0	Album	156.0
R7Xx2pdkeH0	Malibu Beach Nightmare	Hanoi Rocks	Back To Mystery City	Hanoi Rocks	INDIFFERENT		1983.0	Album	
mmIBoJfPx8s	Waiting for a Train	Hans Zimmer	Inception (Music From The Motion Picture)	Hans Zimmer	INDIFFERENT		2010.0	Album	
LQK2hguAue0	Second to None	Hardkandy	Wah Wah 45s Funk & Soul	Various Artists	INDIFFERENT		2017.0	Album	
3rR5IOoWqQA	Luneburg Heath	Harmonia & Eno '76	Tracks and Traces	Harmonia & Eno '76	INDIFFERENT	3.4150944	2009.0	Album	
NVfFubYJOjM	Come to the Sunshine (Remastered Version)	Harpers Bizarre	A Whole Lot Of Rainbows: Soft Pop Nuggets From The WEA Vaults	Various Artists	INDIFFERENT	3.5915494	2005.0	Album	
VuRBynDwo60	59th Street Bridge Song (Feelin' Groovy) [Remastered Version]	Harpers Bizarre	Feelin' Groovy	Harpers Bizarre	INDIFFERENT	4.313478	1967.0	Album	
4WiJBDNKEfI	59th Street Bridge Song (Feelin' Groovy)	Harpers Bizarre	Feelin' Groovy: The Best Of Harpers Bizarre Featuring The 59th Street Bridge Song	Harpers Bizarre	INDIFFERENT		2000.0	Album	
DBd1S2u6jyg	Day-O (The Banana Boat Song)	Harry Belafonte	An Evening With Harry Belafonte & Friends	Harry Belafonte	INDIFFERENT		1997.0	Album	
XOfqJAJ0PVw	Scarlet Ribbons	Harry Belafonte	Deluxe: Greatest Hits - Harry Belafonte	Harry Belafonte	INDIFFERENT		2012.0	Album	
LRJXocVOydk	Without You	Harry Nilsson	21 Love Songs	Various Artists	INDIFFERENT		2015.0	Album	204.0
_icrhds5XkI	Without You	Harry Nilsson	Love Songs	Various Artists	INDIFFERENT		2014.0	Album	
OpdFmZFge5g	Without You	Harry Nilsson	Nilsson Schmilsson	Harry Nilsson	INDIFFERENT		1971.0	Album	201.0
yDFxdAf-cHA	Funiculi Funicula (2019 Remastering)	Haruomi Hosono	Philharmony	Haruomi Hosono	INDIFFERENT		2019.0	Album	
8yj6Vvrhg0Q	Little Dog, Big Dog	Harvey Hurt	Great Rockers from Cincinnati	Various Artists	INDIFFERENT		2012.0	Album	
k-U35PhKQU8	Go to Work	Has-Lo	Live Like You're Dead	Has-Lo	INDIFFERENT	4.6462584	2014.0	Album	
9ug1nNkm97o	No More Hot Dogs	Hasil Adkins	Out To Hunch	Hasil Adkins	INDIFFERENT		1986.0	Album	
sqQ5E5zb2rc	She Said	Hasil Adkins	Out To Hunch	Hasil Adkins	INDIFFERENT		1986.0	Album	
xZJTkZtaG9U	Kiss The Stars	Hatchie	Keepsake	Hatchie	INDIFFERENT	4.6666665	2019.0	Album	
vWBzGO8u9MA	Sure	Hatchie	Sugar & Spice	Hatchie	INDIFFERENT	3.9211619	2018.0	EP	
r5y-_S1cAYY	The Yes No Interlude	Hatfield & The North	The Rotters Club	Hatfield & The North	INDIFFERENT		1975.0	Album	
oOTzcXoNfbM	Rêverie	Haute	Rêverie	Haute	INDIFFERENT	4.3483148	2016.0	Single	
Km8G0pV0MoM	Colder Days (feat. Masspike Miles)	Havoc	13	Havoc	INDIFFERENT		2013.0	Album	
GthBj_Dlxyo	Brainstorm (1996 Remaster)	Hawkwind	Doremi Fasol Latido	Hawkwind	INDIFFERENT		1972.0	Album	
SrLizmL56CY	The Psychedelic Warlords (Disappear in Smoke) [1996 Remaster]	Hawkwind	Hall of the Mountain Grill	Hawkwind	INDIFFERENT		1974.0	Album	
vobAKWK-hWc	Hurry on Sundown (1996 Remaster)	Hawkwind	Hawkwind	Hawkwind	INDIFFERENT		1970.0	Album	
puovh2ej1Vk	Motorhead	Hawkwind	Hawkwind Decades: 70s	Hawkwind	INDIFFERENT		2013.0	Album	
JqCmsZ25Pkw	Silver Machine (Live at the Roundhouse London) [1996 Remaster]	Hawkwind	In Search of Space	Hawkwind	INDIFFERENT		1971.0	Album	
MNjAH48RLJE	You Shouldn't Do That (1996 Remaster)	Hawkwind	In Search of Space	Hawkwind	INDIFFERENT		1971.0	Album	
Jc4kGo08jLY	Master of the Universe (2007 Remaster)	Hawkwind	Space Ritual	Hawkwind	INDIFFERENT		1973.0	Album	
EgKz8ra970w	The Schism	Haywyre	Monstercat 017 - Ascension	Various Artists	INDIFFERENT		2014.0	Album	
